"REPORT_ID","Sex","AGE_GROUP","Thrown Out","Injury Extent","Seat Belt","YEAR"
"2019-12485-13/09/2024","Male","48","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12486-13/09/2024","Male","54","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12492-13/09/2024","Male","07","Unknown","Treated at Hospital","Not Worn","2019"
"2019-12530-13/09/2024","Male","28","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12535-13/09/2024","Male","31","Thrown Out","Fatal","Not Worn","2019"
"2019-12545-13/09/2024","Male","55","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12550-13/09/2024","Male","27","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12566-13/09/2024","Male","18","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12571-13/09/2024","Male","29","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12575-13/09/2024","Male","16","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12590-13/09/2024","Female","32","Unknown","Treated at Hospital","Not Worn","2019"
"2019-12597-13/09/2024","Male","45","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12602-13/09/2024","Male","24","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12620-13/09/2024","Male","16","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12624-13/09/2024","Male","17","Not Thrown Out","Admitted to Hospital","Fitted - Not Worn","2019"
"2019-12629-13/09/2024","Male","59","Thrown Out","Fatal","Not Worn","2019"
"2019-12631-13/09/2024","Male","54","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12634-13/09/2024","Male","43","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12685-13/09/2024","Male","24","Not Thrown Out","Fatal","Fitted - Not Worn","2019"
"2019-12692-13/09/2024","Male","81","Unknown","Fatal","Not Worn","2019"
"2019-12702-13/09/2024","Female","70","Unknown","Treated at Hospital","Not Worn","2019"
"2019-12707-13/09/2024","Male","17","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12729-13/09/2024","Male","22","Unknown","Treated at Hospital","Not Worn","2019"
"2019-12730-13/09/2024","Male","29","Not Thrown Out","Admitted to Hospital","Fitted - Not Worn","2019"
"2019-12730-13/09/2024","Female","22","Thrown Out","Fatal","Fitted - Not Worn","2019"
"2019-12739-13/09/2024","Male","24","Thrown Out","By Private","Not Worn","2019"
"2019-12740-13/09/2024","Female","20","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12767-13/09/2024","Male","66","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12779-13/09/2024","Male","11","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12780-13/09/2024","Male","63","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12792-13/09/2024","Male","16","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12794-13/09/2024","Male","57","Thrown Out","Fatal","Not Worn","2019"
"2019-12811-13/09/2024","Female","24","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12812-13/09/2024","Male","23","Unknown","Fatal","Not Worn","2019"
"2019-12822-13/09/2024","Male","23","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12824-13/09/2024","Male","25","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12829-13/09/2024","Male","49","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12834-13/09/2024","Female","45","Unknown","Treated at Hospital","Not Worn","2019"
"2019-12845-13/09/2024","Male","17","Thrown Out","By Private","Not Worn","2019"
"2019-12845-13/09/2024","Male","16","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12850-13/09/2024","Male","38","Thrown Out","Fatal","Not Worn","2019"
"2019-12854-13/09/2024","Male","26","Thrown Out","Admitted to Hospital","Not Worn","2019"
"2019-12857-13/09/2024","Female","08","Unknown","Admitted to Hospital","Not Worn","2019"
"2019-12862-13/09/2024","Male","12","Thrown Out","Admitted to Hospital","Not Fitted","2019"
"2019-12872-13/09/2024","Male","39","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12876-13/09/2024","Male","37","Thrown Out","By Private","Not Worn","2019"
"2019-12906-13/09/2024","Male","34","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12915-13/09/2024","Male","17","Thrown Out","Treated at Hospital","Not Worn","2019"
"2019-12923-13/09/2024","Female","89","Unknown","Treated at Hospital","Not Worn","2019"
"2020-12948-13/09/2024","Male","36","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-12952-13/09/2024","Male","44","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-12956-13/09/2024","Unknown","XXX","Unknown","Treated at Hospital","Not Worn","2020"
"2020-12957-13/09/2024","Female","78","Unknown","Fatal","Not Worn","2020"
"2020-12963-13/09/2024","Male","47","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-12972-13/09/2024","Male","22","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-12975-13/09/2024","Male","10","Not Thrown Out","Treated at Hospital","Fitted - Not Worn","2020"
"2020-12980-13/09/2024","Male","48","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13022-13/09/2024","Male","43","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13027-13/09/2024","Male","18","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13028-13/09/2024","Female","51","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13053-13/09/2024","Female","24","Not Thrown Out","Admitted to Hospital","Fitted - Not Worn","2020"
"2020-13061-13/09/2024","Male","57","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13099-13/09/2024","Male","31","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13120-13/09/2024","Male","27","Unknown","Treated at Hospital","Not Worn","2020"
"2020-13143-13/09/2024","Male","76","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13150-13/09/2024","Male","16","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13152-13/09/2024","Male","21","Unknown","Treated at Hospital","Not Worn","2020"
"2020-13155-13/09/2024","Male","28","Thrown Out","By Private","Not Worn","2020"
"2020-13168-13/09/2024","Female","57","Unknown","Treated at Hospital","Not Worn","2020"
"2020-13173-13/09/2024","Female","47","Unknown","By Private","Not Worn","2020"
"2020-13213-13/09/2024","Male","41","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13235-13/09/2024","Male","49","Unknown","Treated at Hospital","Not Worn","2020"
"2020-13247-13/09/2024","Female","41","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13251-13/09/2024","Female","16","Not Thrown Out","Treated at Hospital","Fitted - Not Worn","2020"
"2020-13253-13/09/2024","Female","42","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13258-13/09/2024","Male","61","Thrown Out","Fatal","Not Worn","2020"
"2020-13259-13/09/2024","Male","59","Not Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13267-13/09/2024","Male","24","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13268-13/09/2024","Male","39","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13271-13/09/2024","Female","01","Not Thrown Out","Treated at Hospital","Child Restraint - Not Worn","2020"
"2020-13274-13/09/2024","Female","27","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13304-13/09/2024","Male","22","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2019-13333-13/09/2024","Male","47","Thrown Out","Treated at Hospital","Not Worn","2019"
"2020-13336-13/09/2024","Male","50","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13346-13/09/2024","Male","33","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13352-13/09/2024","Male","13","Thrown Out","By Private","Not Worn","2020"
"2020-13355-13/09/2024","Male","58","Unknown","Admitted to Hospital","Not Worn","2020"
"2020-13360-13/09/2024","Male","38","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13387-13/09/2024","Male","48","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13389-13/09/2024","Male","69","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13398-13/09/2024","Female","58","Not Thrown Out","Admitted to Hospital","Not Fitted","2020"
"2020-13403-13/09/2024","Male","56","Thrown Out","By Private","Not Worn","2020"
"2020-13407-13/09/2024","Male","46","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13412-13/09/2024","Female","05","Not Thrown Out","Treated at Hospital","Fitted - Not Worn","2020"
"2020-13413-13/09/2024","Female","68","Unknown","Admitted to Hospital","Not Worn","2020"
"2020-13430-13/09/2024","Male","51","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13434-13/09/2024","Male","24","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13452-13/09/2024","Male","46","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13457-13/09/2024","Female","27","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13458-13/09/2024","Male","27","Thrown Out","Fatal","Not Worn","2020"
"2020-13458-13/09/2024","Male","31","Thrown Out","Fatal","Not Worn","2020"
"2020-13461-13/09/2024","Male","19","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13466-13/09/2024","Male","60","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13466-13/09/2024","Male","55","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13466-13/09/2024","Male","59","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13471-13/09/2024","Male","66","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13473-13/09/2024","Male","50","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13501-13/09/2024","Male","18","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13529-13/09/2024","Male","59","Unknown","Admitted to Hospital","Not Worn","2020"
"2020-13550-13/09/2024","Male","28","Thrown Out","By Private","Not Worn","2020"
"2020-13556-13/09/2024","Male","35","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13560-13/09/2024","Female","23","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13566-13/09/2024","Male","06","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13567-13/09/2024","Male","34","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13615-13/09/2024","Male","33","Thrown Out","Fatal","Not Worn","2020"
"2020-13618-13/09/2024","Male","50","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13621-13/09/2024","Male","59","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13623-13/09/2024","Male","13","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13632-13/09/2024","Male","47","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13651-13/09/2024","Male","68","Unknown","By Private","Not Worn","2020"
"2020-13656-13/09/2024","Male","36","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13660-13/09/2024","Male","54","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13664-13/09/2024","Male","27","Thrown Out","By Private","Not Worn","2020"
"2020-13666-13/09/2024","Male","18","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13678-13/09/2024","Male","45","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13688-13/09/2024","Male","71","Not Thrown Out","Treated at Hospital","Not Fitted","2020"
"2020-13708-13/09/2024","Male","27","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13718-13/09/2024","Male","60","Not Thrown Out","Admitted to Hospital","Fitted - Not Worn","2020"
"2020-13723-13/09/2024","Female","58","Unknown","Treated at Hospital","Not Worn","2020"
"2020-13724-13/09/2024","Male","55","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13726-13/09/2024","Male","18","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13734-13/09/2024","Male","55","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13754-13/09/2024","Male","63","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13760-13/09/2024","Male","18","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13763-13/09/2024","Male","38","Unknown","Treated at Hospital","Not Worn","2020"
"2020-13778-13/09/2024","Male","39","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13797-13/09/2024","Male","50","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13809-13/09/2024","Female","17","Unknown","Treated at Hospital","Not Worn","2020"
"2020-13830-13/09/2024","Female","23","Not Thrown Out","By Private","Fitted - Not Worn","2020"
"2020-13833-13/09/2024","Male","46","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13846-13/09/2024","Female","56","Unknown","By Private","Not Worn","2020"
"2020-13887-13/09/2024","Female","28","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13893-13/09/2024","Female","47","Not Thrown Out","By Private","Fitted - Not Worn","2020"
"2020-13907-13/09/2024","Male","38","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13916-13/09/2024","Male","12","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13926-13/09/2024","Female","52","Unknown","By Private","Not Worn","2020"
"2020-13933-13/09/2024","Male","41","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-13935-13/09/2024","Female","37","Unknown","By Private","Not Worn","2020"
"2020-13949-13/09/2024","Male","31","Thrown Out","By Private","Not Worn","2020"
"2020-13995-13/09/2024","Male","79","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-13999-13/09/2024","Female","72","Unknown","Admitted to Hospital","Not Worn","2020"
"2020-14004-13/09/2024","Female","29","Thrown Out","By Private","Not Worn","2020"
"2020-14005-13/09/2024","Male","37","Not Thrown Out","Admitted to Hospital","Fitted - Not Worn","2020"
"2020-14013-13/09/2024","Male","60","Thrown Out","By Private","Not Worn","2020"
"2020-14015-13/09/2024","Male","68","Unknown","Treated at Hospital","Not Worn","2020"
"2020-14016-13/09/2024","Female","27","Not Thrown Out","By Private","Fitted - Not Worn","2020"
"2020-14019-13/09/2024","Male","33","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14020-13/09/2024","Male","43","Thrown Out","By Private","Not Worn","2020"
"2020-14028-13/09/2024","Male","16","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14028-13/09/2024","Male","16","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14033-13/09/2024","Male","41","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14038-13/09/2024","Female","33","Not Thrown Out","By Private","Fitted - Not Worn","2020"
"2020-14043-13/09/2024","Male","46","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-14045-13/09/2024","Male","38","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-14048-13/09/2024","Female","21","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14050-13/09/2024","Male","59","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14050-13/09/2024","Male","14","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14061-13/09/2024","Male","22","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-14065-13/09/2024","Male","53","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14100-13/09/2024","Male","83","Unknown","By Private","Not Worn","2020"
"2020-14104-13/09/2024","Male","34","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14111-13/09/2024","Female","28","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-14112-13/09/2024","Male","48","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14114-13/09/2024","Male","43","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14120-13/09/2024","Female","33","Not Thrown Out","Treated at Hospital","Fitted - Not Worn","2020"
"2020-14131-13/09/2024","Male","41","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14140-13/09/2024","Male","38","Thrown Out","By Private","Not Worn","2020"
"2020-14151-13/09/2024","Female","60","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14153-13/09/2024","Male","76","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14164-13/09/2024","Female","82","Unknown","Treated at Hospital","Not Worn","2020"
"2020-14173-13/09/2024","Male","31","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-14177-13/09/2024","Male","37","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14180-13/09/2024","Male","50","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-14193-13/09/2024","Male","32","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14194-13/09/2024","Male","41","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14195-13/09/2024","Male","56","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14197-13/09/2024","Male","17","Unknown","Treated at Hospital","Not Worn","2020"
"2020-14198-13/09/2024","Male","47","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-14199-13/09/2024","Male","28","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14219-13/09/2024","Male","50","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-14248-13/09/2024","Male","67","Thrown Out","Admitted to Hospital","Not Worn","2020"
"2020-14250-13/09/2024","Male","50","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14250-13/09/2024","Male","80","Unknown","Admitted to Hospital","Not Worn","2020"
"2020-14257-13/09/2024","Male","42","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14262-13/09/2024","Male","74","Thrown Out","By Private","Not Worn","2020"
"2020-14274-13/09/2024","Male","14","Unknown","Treated at Hospital","Not Worn","2020"
"2020-14275-13/09/2024","Male","43","Thrown Out","Treated at Hospital","Not Worn","2020"
"2020-14281-13/09/2024","Male","29","Thrown Out","Treated at Hospital","Not Worn","2020"
